,average_main_abilities,average_sub_abilities,ability_count_mainwonsub,result
429,"tensor([-14.9091,   0.0000, 177.5455,  70.7273,   0.7273,  27.2727,  66.0909,
         60.8182,  55.7273,  56.0000,  58.0909,  61.2727,  65.5455,  55.1818,
         56.0000,  58.0000,  62.0909,  56.0909,  66.0000,  59.8182,  64.0909,
         68.7273,  63.9091,  72.0909,  63.5455,  64.6364,  73.0000,  55.4545,
         62.0909,  45.3636,  51.0909,  51.7273,  47.2727,  46.5455,  47.2727,
         17.1818,  16.2727,  16.3636,  16.4545,  16.8182])","tensor([ 14.0000,   0.0000, 178.7273,  72.8182,   0.7273,  26.7273,  80.6364,
         77.7273,  59.5455,  60.0000,  62.7273,  69.0000,  85.5455,  71.0909,
         65.2727,  77.1818,  84.0909,  68.8182,  79.6364,  75.0909,  80.4545,
         78.5455,  70.4545,  77.5455,  79.5455,  81.2727,  75.5455,  65.3636,
         74.8182,  62.3636,  63.0000,  67.0909,  58.6364,  60.3636,  56.3636,
         18.8182,  16.8182,  14.7273,  18.2727,  17.1818])",2,tensor([1])
430,"tensor([-14.0000,   0.0000, 180.9091,  73.7273,   0.7273,  25.4545,  69.7273,
         67.3636,  57.3636,  53.3636,  56.5455,  70.0000,  75.9091,  61.8182,
         58.0909,  69.0909,  75.4545,  57.4545,  71.5455,  66.3636,  70.5455,
         71.5455,  72.7273,  69.4545,  72.4545,  70.5455,  73.2727,  59.7273,
         69.0000,  55.7273,  54.1818,  61.6364,  51.1818,  55.3636,  54.7273,
         15.3636,  18.0000,  15.5455,  17.0000,  18.7273])","tensor([ 15.2727,   0.0000, 182.3636,  73.0909,   0.8182,  25.0000,  64.6364,
         64.0000,  54.2727,  55.4545,  56.3636,  63.4545,  67.4545,  57.0909,
         54.3636,  57.0000,  64.3636,  56.2727,  64.8182,  60.2727,  70.4545,
         70.8182,  69.5455,  64.4545,  67.7273,  67.0000,  70.8182,  61.9091,
         63.5455,  46.4545,  50.4545,  51.3636,  42.8182,  50.2727,  41.8182,
         15.2727,  17.6364,  15.8182,  16.4545,  17.6364])",33,tensor([1])
431,"tensor([-14.0000,   0.0000, 180.9091,  73.7273,   0.7273,  25.4545,  69.7273,
         67.3636,  57.3636,  53.3636,  56.5455,  70.0000,  75.9091,  61.8182,
         58.0909,  69.0909,  75.4545,  57.4545,  71.5455,  66.3636,  70.5455,
         71.5455,  72.7273,  69.4545,  72.4545,  70.5455,  73.2727,  59.7273,
         69.0000,  55.7273,  54.1818,  61.6364,  51.1818,  55.3636,  54.7273,
         15.3636,  18.0000,  15.5455,  17.0000,  18.7273])","tensor([ 14.0000,   0.0000, 178.7273,  72.8182,   0.7273,  26.7273,  80.6364,
         77.7273,  59.5455,  60.0000,  62.7273,  69.0000,  85.5455,  71.0909,
         65.2727,  77.1818,  84.0909,  68.8182,  79.6364,  75.0909,  80.4545,
         78.5455,  70.4545,  77.5455,  79.5455,  81.2727,  75.5455,  65.3636,
         74.8182,  62.3636,  63.0000,  67.0909,  58.6364,  60.3636,  56.3636,
         18.8182,  16.8182,  14.7273,  18.2727,  17.1818])",7,tensor([1])
432,"tensor([-15.2727,   0.0000, 182.7273,  76.0909,   0.7273,  25.1818,  68.2727,
         64.0909,  54.5455,  53.1818,  55.4545,  60.5455,  69.4545,  59.1818,
         54.9091,  61.8182,  66.1818,  57.9091,  66.9091,  60.5455,  67.8182,
         71.3636,  70.6364,  64.2727,  66.6364,  65.1818,  73.0000,  60.5455,
         66.0000,  50.6364,  54.4545,  55.7273,  49.5455,  57.8182,  48.9091,
         16.9091,  16.2727,  17.0909,  14.9091,  17.8182])","tensor([ 13.8182,   0.0000, 183.2727,  76.3636,   0.7273,  27.1818,  69.9091,
         68.4545,  53.4545,  53.3636,  57.4545,  69.9091,  76.8182,  65.2727,
         55.8182,  68.7273,  72.8182,  61.0000,  70.9091,  64.9091,  67.7273,
         76.3636,  75.7273,  65.1818,  70.8182,  66.9091,  73.4545,  66.7273,
         70.8182,  57.1818,  59.5455,  61.3636,  48.5455,  56.5455,  53.9091,
         15.0909,  15.5455,  17.0909,  16.0909,  15.0000])",7,tensor([2])
433,"tensor([-15.2727,   0.0000, 180.9091,  73.1818,   0.8182,  27.7273,  66.6364,
         61.3636,  50.2727,  50.2727,  53.9091,  58.5455,  70.8182,  54.5455,
         50.9091,  58.5455,  65.6364,  54.0000,  63.2727,  56.7273,  64.2727,
         68.2727,  63.0000,  66.0909,  66.5455,  66.2727,  66.3636,  53.8182,
         62.6364,  52.1818,  51.0000,  52.0000,  43.9091,  50.1818,  47.0000,
         16.4545,  17.1818,  17.1818,  14.8182,  15.6364])","tensor([ 14.0000,   0.0000, 182.2727,  73.7273,   0.7273,  24.0909,  71.2727,
         67.5455,  58.6364,  56.4545,  59.1818,  64.8182,  72.6364,  61.0909,
         58.8182,  68.4545,  72.0909,  60.0000,  71.1818,  66.8182,  73.2727,
         74.4545,  68.6364,  70.3636,  73.3636,  71.6364,  75.5455,  58.0000,
         64.7273,  52.8182,  55.5455,  60.3636,  47.9091,  51.1818,  46.2727,
         15.9091,  15.9091,  16.3636,  17.2727,  16.0909])",6,tensor([2])
434,"tensor([-15.6364,   0.0000, 183.2727,  75.1818,   0.7273,  23.8182,  65.5455,
         61.1818,  53.4545,  49.9091,  53.8182,  61.8182,  69.0000,  56.2727,
         54.0000,  60.7273,  65.3636,  55.0000,  65.7273,  58.0909,  62.7273,
         66.2727,  74.0000,  58.4545,  62.1818,  63.6364,  60.0909,  58.2727,
         62.7273,  47.1818,  48.0909,  54.6364,  46.3636,  51.7273,  43.6364,
         16.4545,  14.5455,  15.9091,  15.8182,  15.4545])","tensor([ 15.2727,   0.0000, 180.9091,  77.0909,   0.7273,  24.2727,  68.0000,
         64.9091,  53.9091,  49.4545,  55.3636,  68.3636,  71.6364,  56.9091,
         54.7273,  59.9091,  67.8182,  58.5455,  69.8182,  60.4545,  70.6364,
         71.5455,  71.8182,  68.3636,  72.6364,  65.6364,  73.9091,  61.5455,
         70.4545,  53.5455,  54.0000,  59.6364,  51.0000,  53.9091,  51.0909,
         17.4545,  15.4545,  16.0000,  16.0909,  18.0909])",4,tensor([2])
435,"tensor([-13.8182,   0.0000, 183.3636,  78.5455,   0.8182,  24.6364,  69.7273,
         68.3636,  56.1818,  51.1818,  54.9091,  59.7273,  72.2727,  59.6364,
         53.4545,  66.0909,  71.6364,  57.2727,  70.0909,  61.9091,  70.0909,
         68.8182,  73.3636,  68.7273,  72.0000,  68.5455,  68.8182,  61.1818,
         68.6364,  56.9091,  57.9091,  58.1818,  51.2727,  57.4545,  52.3636,
         15.6364,  15.2727,  17.4545,  16.7273,  17.0000])","tensor([ 15.2727,   0.0000, 180.9091,  73.1818,   0.8182,  27.8182,  66.3636,
         61.1818,  50.2727,  50.1818,  53.7273,  58.5455,  70.8182,  54.5455,
         50.9091,  58.5455,  65.6364,  54.0000,  63.2727,  56.7273,  64.1818,
         68.2727,  63.0000,  66.0909,  66.0909,  66.2727,  66.3636,  53.8182,
         62.6364,  52.7273,  50.8182,  52.0000,  44.3636,  50.5455,  47.0000,
         16.2727,  17.0000,  17.0000,  14.7273,  15.6364])",34,tensor([0])
436,"tensor([-13.8182,   0.0000, 181.5455,  74.8182,   0.8182,  24.0000,  71.3636,
         69.6364,  58.4545,  53.5455,  58.1818,  64.7273,  75.8182,  62.0909,
         58.7273,  67.0909,  72.4545,  59.6364,  71.6364,  64.0000,  72.4545,
         74.4545,  67.5455,  69.4545,  71.9091,  69.9091,  70.5455,  59.0909,
         70.5455,  55.8182,  56.0000,  63.7273,  51.0909,  51.1818,  53.0909,
         15.2727,  16.6364,  15.4545,  15.9091,  15.7273])","tensor([ 14.9091,   0.0000, 178.0000,  72.0909,   0.7273,  27.4545,  66.0000,
         60.5455,  55.5455,  55.8182,  57.9091,  61.2727,  65.5455,  55.0000,
         55.8182,  58.1818,  61.9091,  55.7273,  65.8182,  59.6364,  64.0000,
         68.0909,  63.9091,  72.0000,  63.2727,  64.6364,  72.8182,  55.4545,
         61.8182,  45.2727,  51.0909,  51.7273,  49.0909,  46.5455,  47.2727,
         17.1818,  16.2727,  16.3636,  16.4545,  16.8182])",30,tensor([1])
437,"tensor([-14.0000,   0.0000, 181.1818,  76.5455,   0.5455,  27.2727,  66.2727,
         64.5455,  55.0909,  58.9091,  61.1818,  62.4545,  66.6364,  55.0000,
         60.2727,  59.9091,  67.3636,  59.7273,  69.0000,  63.5455,  69.9091,
         66.8182,  70.1818,  65.8182,  69.1818,  72.0000,  71.7273,  59.3636,
         65.2727,  46.2727,  54.1818,  49.0909,  47.3636,  48.9091,  52.3636,
         17.0000,  17.2727,  16.8182,  17.5455,  16.0000])","tensor([ 14.0000,   0.0000, 178.7273,  72.8182,   0.7273,  26.8182,  80.3636,
         77.5455,  59.4545,  60.0000,  62.5455,  69.5455,  85.3636,  71.0909,
         65.1818,  77.1818,  83.8182,  68.8182,  79.4545,  75.0000,  80.6364,
         78.4545,  70.5455,  77.7273,  79.1818,  81.2727,  75.5455,  65.3636,
         74.6364,  62.5455,  63.0000,  67.0909,  58.6364,  59.9091,  56.3636,
         18.8182,  16.8182,  14.7273,  18.2727,  17.1818])",5,tensor([2])
438,"tensor([-15.6364,   0.0000, 183.2727,  75.1818,   0.7273,  23.9091,  65.5455,
         61.1818,  53.4545,  49.9091,  53.8182,  61.8182,  69.0000,  56.2727,
         54.0000,  60.7273,  65.3636,  55.0000,  65.7273,  58.0909,  62.7273,
         66.2727,  74.0000,  58.4545,  62.1818,  63.6364,  60.0909,  58.2727,
         62.7273,  47.1818,  48.0909,  54.6364,  46.3636,  51.7273,  43.6364,
         16.4545,  14.5455,  15.9091,  15.8182,  15.4545])","tensor([ 15.2727,   0.0000, 182.0000,  78.0909,   0.8182,  27.5455,  69.6364,
         65.9091,  54.9091,  52.7273,  54.9091,  66.0000,  72.3636,  65.4545,
         55.6364,  67.9091,  70.2727,  60.6364,  70.0000,  63.8182,  68.6364,
         70.9091,  73.0000,  62.1818,  71.4545,  66.9091,  71.0909,  62.0000,
         68.0909,  56.1818,  57.5455,  59.2727,  53.2727,  58.2727,  52.0909,
         15.5455,  15.7273,  15.6364,  16.8182,  15.2727])",5,tensor([1])
439,"tensor([-15.2727,   0.0000, 182.9091,  74.4545,   0.6364,  25.0000,  72.1818,
         67.9091,  57.7273,  57.9091,  59.7273,  65.4545,  74.3636,  56.8182,
         58.7273,  67.3636,  71.9091,  62.0909,  74.7273,  69.9091,  71.7273,
         68.8182,  71.7273,  66.5455,  72.0000,  69.5455,  65.5455,  58.8182,
         66.4545,  50.2727,  49.2727,  59.0909,  47.0000,  55.8182,  45.0000,
         17.4545,  15.2727,  17.5455,  15.4545,  17.0909])","tensor([ 15.2727,   0.0000, 180.9091,  73.1818,   0.8182,  27.8182,  66.3636,
         61.1818,  50.2727,  50.1818,  53.7273,  58.5455,  70.8182,  54.5455,
         50.9091,  58.5455,  65.6364,  54.0000,  63.2727,  56.7273,  64.1818,
         68.2727,  63.0000,  66.0909,  66.0909,  66.2727,  66.3636,  53.8182,
         62.6364,  52.7273,  50.8182,  52.0000,  44.3636,  50.5455,  47.0000,
         16.2727,  17.0000,  17.0000,  14.7273,  15.6364])",31,tensor([0])
440,"tensor([-13.8182,   0.0000, 181.5455,  74.8182,   0.8182,  24.0000,  71.1818,
         69.4545,  58.4545,  53.5455,  58.1818,  64.7273,  76.0000,  62.3636,
         58.7273,  67.0909,  72.4545,  59.6364,  71.4545,  63.8182,  72.4545,
         74.6364,  67.5455,  69.4545,  72.5455,  70.2727,  70.5455,  59.0909,
         70.5455,  55.8182,  56.0000,  63.7273,  51.0909,  51.1818,  53.0909,
         15.2727,  16.6364,  15.4545,  15.9091,  15.7273])","tensor([ 14.9091,   0.0000, 181.8182,  76.2727,   0.6364,  25.5455,  65.8182,
         61.7273,  56.4545,  55.0000,  57.7273,  63.5455,  69.7273,  52.0909,
         56.1818,  57.3636,  64.7273,  50.2727,  66.9091,  62.2727,  62.7273,
         70.6364,  72.0909,  62.9091,  59.7273,  59.0909,  63.9091,  58.6364,
         65.3636,  47.7273,  48.1818,  55.9091,  45.6364,  49.3636,  46.0000,
         17.0000,  17.0909,  15.7273,  15.8182,  15.1818])",30,tensor([0])
441,"tensor([-15.6364,   0.0000, 180.0909,  71.8182,   0.7273,  28.0000,  65.0000,
         61.8182,  54.5455,  56.0000,  58.8182,  65.6364,  66.2727,  55.1818,
         57.0000,  61.7273,  65.0909,  58.8182,  65.9091,  61.7273,  66.3636,
         71.7273,  71.5455,  67.9091,  64.9091,  68.2727,  70.3636,  57.8182,
         61.8182,  46.8182,  51.0000,  53.0909,  45.2727,  49.2727,  43.0000,
         17.0909,  16.4545,  16.4545,  15.2727,  16.5455])","tensor([ 15.2727,   0.0000, 182.9091,  74.4545,   0.6364,  25.0000,  72.1818,
         67.9091,  57.7273,  57.9091,  59.7273,  65.4545,  74.3636,  56.8182,
         58.7273,  67.3636,  71.9091,  62.0909,  74.7273,  69.9091,  71.7273,
         68.8182,  71.7273,  66.5455,  72.0000,  69.5455,  65.5455,  58.8182,
         66.4545,  50.2727,  49.2727,  59.0909,  47.0000,  55.8182,  45.0000,
         17.4545,  15.2727,  17.5455,  15.4545,  17.0909])",8,tensor([1])
442,"tensor([-13.8182,   0.0000, 183.3636,  78.5455,   0.8182,  24.7273,  69.7273,
         68.3636,  56.1818,  51.1818,  54.9091,  59.7273,  72.2727,  60.0000,
         53.4545,  66.0909,  71.6364,  57.2727,  70.2727,  62.3636,  70.0909,
         69.0909,  74.0909,  68.7273,  72.0000,  68.5455,  68.8182,  61.5455,
         68.6364,  57.0909,  57.9091,  58.1818,  51.2727,  57.4545,  52.3636,
         15.6364,  15.2727,  17.4545,  16.7273,  17.0000])","tensor([ 14.0000,   0.0000, 178.7273,  72.8182,   0.7273,  26.9091,  80.3636,
         77.5455,  59.4545,  60.0000,  62.5455,  69.5455,  85.3636,  71.0909,
         65.1818,  77.1818,  83.8182,  68.8182,  79.4545,  75.0000,  80.6364,
         78.4545,  70.5455,  77.7273,  79.1818,  81.2727,  75.5455,  65.3636,
         74.6364,  62.5455,  63.0000,  67.0909,  58.6364,  59.7273,  56.3636,
         18.8182,  16.8182,  14.7273,  18.2727,  17.1818])",5,tensor([2])
443,"tensor([-14.9091,   0.0000, 181.8182,  76.2727,   0.6364,  25.5455,  65.8182,
         61.7273,  56.4545,  55.0000,  57.7273,  63.5455,  69.7273,  52.0909,
         56.1818,  57.3636,  64.7273,  50.2727,  66.9091,  62.2727,  62.7273,
         70.6364,  72.0909,  62.9091,  59.7273,  59.0909,  63.9091,  58.6364,
         65.3636,  47.7273,  48.1818,  55.9091,  45.6364,  49.3636,  46.0000,
         17.0000,  17.0909,  15.7273,  15.8182,  15.1818])","tensor([ 15.2727,   0.0000, 182.0000,  78.0909,   0.8182,  27.7273,  69.6364,
         65.9091,  54.9091,  52.7273,  54.9091,  66.0000,  72.3636,  65.4545,
         55.6364,  67.9091,  70.2727,  60.6364,  70.0000,  63.8182,  68.6364,
         70.9091,  73.0000,  62.1818,  71.4545,  66.9091,  71.0909,  62.0000,
         68.0909,  56.1818,  57.5455,  59.2727,  53.2727,  58.2727,  52.0909,
         15.5455,  15.7273,  15.6364,  16.8182,  15.2727])",8,tensor([1])
444,"tensor([-13.8182,   0.0000, 183.2727,  76.3636,   0.7273,  27.4545,  69.7273,
         68.2727,  54.1818,  53.3636,  58.3636,  70.1818,  76.6364,  65.1818,
         57.2727,  68.7273,  72.7273,  60.9091,  70.9091,  64.9091,  67.7273,
         76.1818,  75.7273,  65.1818,  70.8182,  66.7273,  73.7273,  66.7273,
         70.8182,  57.0909,  59.4545,  61.3636,  49.9091,  56.5455,  53.8182,
         15.1818,  15.5455,  16.9091,  16.0909,  15.2727])","tensor([ 15.6364,   0.0000, 183.2727,  75.1818,   0.7273,  24.0000,  65.5455,
         61.1818,  53.5455,  49.8182,  53.8182,  61.9091,  69.0909,  56.2727,
         54.1818,  60.7273,  65.3636,  55.7273,  66.1818,  58.1818,  62.5455,
         67.7273,  74.0000,  58.4545,  62.8182,  63.1818,  60.0909,  58.2727,
         62.7273,  47.1818,  48.0909,  54.6364,  46.3636,  51.7273,  43.6364,
         16.4545,  14.5455,  15.9091,  15.8182,  15.4545])",34,tensor([1])
445,"tensor([-13.8182,   0.0000, 181.5455,  74.8182,   0.8182,  24.0000,  71.1818,
         69.4545,  58.4545,  53.5455,  58.1818,  64.7273,  76.0000,  62.3636,
         58.7273,  67.0909,  72.4545,  59.6364,  71.4545,  63.8182,  72.4545,
         74.6364,  67.5455,  69.4545,  72.4545,  70.1818,  70.5455,  59.0909,
         70.5455,  55.8182,  56.0000,  63.7273,  51.0909,  51.1818,  53.0909,
         15.2727,  16.6364,  15.4545,  15.9091,  15.7273])","tensor([ 14.0000,   0.0000, 178.7273,  72.8182,   0.7273,  26.9091,  80.1818,
         77.3636,  59.4545,  60.0000,  62.5455,  69.5455,  85.0909,  71.0909,
         65.1818,  77.1818,  83.6364,  68.8182,  79.1818,  74.9091,  80.6364,
         78.2727,  70.5455,  77.7273,  79.1818,  81.2727,  75.5455,  65.3636,
         74.6364,  62.5455,  63.0000,  67.0909,  58.6364,  59.7273,  56.1818,
         18.8182,  16.8182,  14.7273,  18.2727,  17.1818])",4,tensor([2])
446,"tensor([-14.9091,   0.0000, 181.8182,  76.2727,   0.6364,  25.6364,  65.9091,
         61.7273,  56.7273,  55.1818,  58.0000,  63.5455,  69.4545,  52.0909,
         56.0909,  57.8182,  65.0000,  50.0000,  67.1818,  62.6364,  62.9091,
         70.6364,  72.0909,  62.9091,  59.8182,  59.0909,  63.9091,  58.9091,
         65.3636,  47.7273,  48.1818,  55.9091,  45.6364,  49.3636,  46.0000,
         17.0000,  17.0909,  15.7273,  15.8182,  15.1818])","tensor([ 14.0000,   0.0000, 180.9091,  73.7273,   0.7273,  25.5455,  70.0909,
         68.0000,  58.0000,  53.7273,  56.6364,  69.6364,  76.0909,  62.0909,
         58.6364,  69.6364,  76.2727,  58.6364,  71.5455,  66.3636,  70.3636,
         70.0909,  73.1818,  69.4545,  72.2727,  71.2727,  72.7273,  60.3636,
         68.4545,  56.5455,  55.0909,  62.5455,  51.1818,  55.4545,  56.0909,
         15.3636,  18.0000,  15.5455,  17.0000,  18.7273])",8,tensor([1])
447,"tensor([-14.7273,   0.0000, 180.8182,  73.3636,   0.5455,  27.3636,  68.5455,
         62.7273,  52.9091,  54.5455,  56.5455,  56.1818,  67.0909,  54.8182,
         53.4545,  58.3636,  67.8182,  57.5455,  68.6364,  61.8182,  62.4545,
         67.7273,  68.6364,  67.0000,  60.2727,  64.6364,  66.3636,  57.7273,
         63.0909,  49.9091,  51.5455,  53.8182,  49.6364,  54.0909,  44.1818,
         17.3636,  17.2727,  16.1818,  16.0909,  18.0909])","tensor([ 13.8182,   0.0000, 183.2727,  76.3636,   0.7273,  27.4545,  69.7273,
         68.2727,  54.1818,  53.3636,  58.3636,  70.1818,  76.6364,  65.1818,
         57.2727,  68.7273,  72.7273,  60.9091,  70.9091,  64.9091,  67.7273,
         76.1818,  75.7273,  65.1818,  70.8182,  66.7273,  73.7273,  66.7273,
         70.8182,  57.0909,  59.4545,  61.3636,  49.9091,  56.5455,  53.8182,
         15.1818,  15.5455,  16.9091,  16.0909,  15.2727])",5,tensor([1])
448,"tensor([-15.6364,   0.0000, 183.2727,  75.1818,   0.7273,  24.0000,  65.5455,
         61.1818,  53.5455,  49.8182,  53.8182,  61.9091,  69.0909,  56.2727,
         54.1818,  60.7273,  65.3636,  55.7273,  66.1818,  58.1818,  62.5455,
         67.7273,  74.0000,  58.4545,  62.8182,  63.1818,  60.0909,  58.2727,
         62.7273,  47.1818,  48.0909,  54.6364,  46.3636,  51.7273,  43.6364,
         16.4545,  14.5455,  15.9091,  15.8182,  15.4545])","tensor([ 15.2727,   0.0000, 182.7273,  76.0909,   0.7273,  25.3636,  68.2727,
         64.0000,  54.6364,  53.0909,  55.4545,  61.0909,  70.0000,  59.0909,
         54.9091,  61.8182,  66.1818,  58.0909,  66.8182,  60.6364,  67.8182,
         71.0909,  70.6364,  64.2727,  66.8182,  65.9091,  73.0000,  60.5455,
         66.0000,  51.2727,  54.7273,  55.9091,  51.1818,  57.0909,  49.3636,
         16.9091,  16.2727,  17.0909,  14.9091,  17.8182])",4,tensor([2])
449,"tensor([-13.8182,   0.0000, 183.2727,  76.3636,   0.7273,  27.6364,  69.7273,
         68.2727,  54.1818,  53.3636,  58.3636,  70.2727,  76.6364,  65.1818,
         57.2727,  68.7273,  72.7273,  60.9091,  70.9091,  64.9091,  67.7273,
         77.4545,  75.7273,  65.1818,  70.8182,  66.7273,  73.7273,  66.7273,
         70.8182,  57.0909,  59.4545,  61.3636,  49.9091,  56.5455,  53.8182,
         15.1818,  15.5455,  16.9091,  16.0909,  15.2727])","tensor([ 14.7273,   0.0000, 181.0000,  76.1818,   0.7273,  26.8182,  67.6364,
         64.1818,  53.0909,  52.0909,  56.2727,  64.0000,  70.4545,  58.6364,
         57.0909,  61.3636,  70.0000,  59.6364,  66.8182,  60.5455,  69.3636,
         71.4545,  73.2727,  66.0000,  70.2727,  69.8182,  69.7273,  59.4545,
         63.9091,  55.4545,  55.9091,  50.7273,  46.0000,  50.3636,  46.7273,
         16.7273,  16.6364,  16.7273,  15.9091,  17.6364])",31,tensor([0])
450,"tensor([-15.2727,   0.0000, 183.0909,  79.4545,   0.7273,  28.0000,  65.9091,
         63.5455,  55.8182,  53.2727,  56.3636,  62.5455,  71.4545,  57.0909,
         56.6364,  64.6364,  70.4545,  59.4545,  68.6364,  63.9091,  60.0909,
         64.7273,  68.7273,  63.6364,  63.3636,  64.6364,  70.6364,  64.0909,
         63.0909,  50.1818,  56.5455,  55.6364,  53.2727,  50.2727,  48.3636,
         16.7273,  16.9091,  17.6364,  16.0000,  15.8182])","tensor([ 15.6364,   0.0000, 183.2727,  75.1818,   0.7273,  24.0000,  65.5455,
         61.1818,  53.5455,  49.8182,  53.8182,  61.9091,  69.0909,  56.2727,
         54.1818,  60.7273,  65.3636,  55.7273,  66.1818,  58.1818,  62.5455,
         67.7273,  74.0000,  58.4545,  62.8182,  63.1818,  60.0909,  58.2727,
         62.7273,  47.1818,  48.0909,  54.6364,  46.3636,  51.7273,  43.6364,
         16.4545,  14.5455,  15.9091,  15.8182,  15.4545])",32,tensor([1])
